13.03.2014 11:29:36.643 //-------------- 13.03.2014 11:29:36 -------------------------
13.03.2014 11:29:36.657 Configuration XML has been opened ... 
13.03.2014 13:52:28.193 Совпали: c4b916ac49b0e4008bd79bd2d9da4649 *Webclient\interface\interface\skins\metro2\i\main_tele2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 48618273530bd74a55b4fcd9b72ff823 *Webclient\interface\interface\skins\metro2\i\main_tel_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: ec9b925a6a2687b271e7672f5257a1fd *Webclient\interface\interface\skins\metro2\i\main_tip_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 38e2a1a920e15eac6ee05d25de07ab12 *Webclient\interface\interface\skins\metro2\i\main_tv.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: f07ed25aa77579e485f61496d37b232e *Webclient\interface\interface\skins\metro2\i\main_tvh_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: fa35d38d505680e8627419e630c16de5 *Webclient\interface\interface\skins\metro2\i\main_tv_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: e942c0c4b350776ab2c54aff49c95e0f *Webclient\interface\interface\skins\metro2\i\main_tv_ico.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 03279bba5bcc9c7af3e6832f691e0884 *Webclient\interface\interface\skins\metro2\i\main_ufanet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 2d86802bf95b988a416e8c44091c3282 *Webclient\interface\interface\skins\metro2\i\main_utel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: cad10d253493502e950cfe10194ad695 *Webclient\interface\interface\skins\metro2\i\main_utk_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: c0e49b2466738ca2fa74653805d167cf *Webclient\interface\interface\skins\metro2\i\main_yota.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 4e0e142885ea3ad9f1c5a16791481b92 *Webclient\interface\interface\skins\metro2\i\main_zkh.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: ace83876e700e6548420dfd32769b4f0 *Webclient\interface\interface\skins\metro2\i\main_zkh_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 3b83e48fa120b69c7e67c76cc0a9cc8f *Webclient\interface\interface\skins\metro2\i\meg.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: e26250f3af3e6492e020641a89813e4d *Webclient\interface\interface\skins\metro2\i\meg100.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: bec54231f09b38b5893c64f8f5caf5a1 *Webclient\interface\interface\skins\metro2\i\meg150.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 638c87980efac1618d2a49b7245d34b6 *Webclient\interface\interface\skins\metro2\i\meg200.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 318908f87d6ed96bf1e51d24477d4c63 *Webclient\interface\interface\skins\metro2\i\meg250.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 6dfb33690628b88ee08af37e108646dd *Webclient\interface\interface\skins\metro2\i\meg300.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 41e53ab494c95aff7fce203308c8ac64 *Webclient\interface\interface\skins\metro2\i\meg_e.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: daae9189956c3b417fb11ceb7d97feb1 *Webclient\interface\interface\skins\metro2\i\mts_eppa.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.193 Совпали: 50c7f37ef812abf44ecf40a8c805a679 *Webclient\interface\interface\skins\metro2\i\mts_eppa_2.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 0da6bba1a40128ed47ab260f531be200 *Webclient\interface\interface\skins\metro2\i\narco_next.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 5a2081789913d10a16defc20cae65c4a *Webclient\interface\interface\skins\metro2\i\nbut1_g0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: f293f79ffa66f0ad1874d18af8406cab *Webclient\interface\interface\skins\metro2\i\nbut1_g0_blue.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 5a2081789913d10a16defc20cae65c4a *Webclient\interface\interface\skins\metro2\i\nbut1_g0_bup.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 6fb29c3dda0f16805753058d01682537 *Webclient\interface\interface\skins\metro2\i\nbut1_g0_green.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 091067d8a126be49bf70921370594811 *Webclient\interface\interface\skins\metro2\i\nbut1_g0_greenmetro.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 5ebfd80d3563bf92eba63dd68bd1e698 *Webclient\interface\interface\skins\metro2\i\nbut1_g0_menu.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: eaa318302e18cfe2267f05c364c5885b *Webclient\interface\interface\skins\metro2\i\nbut1_info.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 71c2bb7a6d2a347fc8ec2403ec64cc32 *Webclient\interface\interface\skins\metro2\i\nbut1_left.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: cfaaae30c978ada7e61b3c32bd242df7 *Webclient\interface\interface\skins\metro2\i\nbut1_right.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: a6d46a94a3dd7bbb1646d899bf83d39f *Webclient\interface\interface\skins\metro2\i\nbut1_search.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 788d06e3afb80eeb10e473229b05a434 *Webclient\interface\interface\skins\metro2\i\nbut1_search_b.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 3501b4dc4e9e5af5788ab61ec6f8e919 *Webclient\interface\interface\skins\metro2\i\nbut_no.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 496185125dfadbd9d7585f56b35338a5 *Webclient\interface\interface\skins\metro2\i\nbut_yes.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 67814b6745bb55dd16a3d00e0b9f4eeb *Webclient\interface\interface\skins\metro2\i\op\2pay.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 0fc54e8a1ca0d9f2cee9462ebb24029b *Webclient\interface\interface\skins\metro2\i\op\abinsk.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: ea13adacf1c5bc7c62df83b6ee6c4b2f *Webclient\interface\interface\skins\metro2\i\op\alerator.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: b91c1159572b88a3e0d8d2edf8292cba *Webclient\interface\interface\skins\metro2\i\op\arkan.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 8e239c5de5abd2ce5d56b7de2c0f4d1e *Webclient\interface\interface\skins\metro2\i\op\arktel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: a603b309275418dadf3ae9a0bdc018b1 *Webclient\interface\interface\skins\metro2\i\op\arm.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: f21a787df853ad0242ee8bbf485ba424 *Webclient\interface\interface\skins\metro2\i\op\banks\bear.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: c91810836d3e68c0c40ff612bf5419eb *Webclient\interface\interface\skins\metro2\i\op\banks\lion.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 4fc7942ff27be0b1f1d9046bcb96cc6e *Webclient\interface\interface\skins\metro2\i\op\bersek.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: d611722098ef11ca297584159bae9d29 *Webclient\interface\interface\skins\metro2\i\op\bg_message_left.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 10b62f1d5a45acbc54fcaa11cbcb24be *Webclient\interface\interface\skins\metro2\i\op\bnk.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 525e7a6275ce5eddb7c29d0fad498c92 *Webclient\interface\interface\skins\metro2\i\op\bnk_absolut.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 30bda4664b393e2536baa383c0348c17 *Webclient\interface\interface\skins\metro2\i\op\bnk_agroinkom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 9b26b0aea65585eb314002bde5a6dfa5 *Webclient\interface\interface\skins\metro2\i\op\bnk_agropromkred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: e92456177b377d261b6616468e7b4883 *Webclient\interface\interface\skins\metro2\i\op\bnk_akbars.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 694969e26d8e587f37a32db2dace2674 *Webclient\interface\interface\skins\metro2\i\op\bnk_alfa.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 09fbf26efe090b68181f84656c3b4786 *Webclient\interface\interface\skins\metro2\i\op\bnk_avangard.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 69cad1dcbfc75f5d1b0b103582428636 *Webclient\interface\interface\skins\metro2\i\op\bnk_baltiysk.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: f8fe00ea668b8d0389a600d772ee1ad0 *Webclient\interface\interface\skins\metro2\i\op\bnk_belgsocb.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: edbf97904c27f79181d337d0d14bbe31 *Webclient\interface\interface\skins\metro2\i\op\bnk_bin.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: b7835a3ce7e0b38dd42eee52a3e48e97 *Webclient\interface\interface\skins\metro2\i\op\bnk_bsgv.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 8a6acf08bc5c4e66cb43d891e4130766 *Webclient\interface\interface\skins\metro2\i\op\bnk_centrinvest.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 4659300fd4720b4c6401ff235d5980f5 *Webclient\interface\interface\skins\metro2\i\op\bnk_centrokred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: b2a714e22dc1229e396d3ab88a773af3 *Webclient\interface\interface\skins\metro2\i\op\bnk_chelind.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 79bdc9f4c3d901fcffc1d444a1eca02e *Webclient\interface\interface\skins\metro2\i\op\bnk_chelinvest.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: f56484b52b533a41a6591aa324102d45 *Webclient\interface\interface\skins\metro2\i\op\bnk_chelzem.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: b7845b5034e68b4a716bd34a3a86536d *Webclient\interface\interface\skins\metro2\i\op\bnk_city.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 8438276faa4a0309ab48378256741c39 *Webclient\interface\interface\skins\metro2\i\op\bnk_client.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: d149d262499f5a7a46b3b9ef178bc9e6 *Webclient\interface\interface\skins\metro2\i\op\bnk_cold.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: fb341355e04d15e058ebf15c8fa7285e *Webclient\interface\interface\skins\metro2\i\op\bnk_credevropa.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 695e315175db1debfedac7e8fcd12fa6 *Webclient\interface\interface\skins\metro2\i\op\bnk_credimpex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: f26b38b555fe1ae9b802bed24067b544 *Webclient\interface\interface\skins\metro2\i\op\bnk_credmosc.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: f39bbc4d2d49fe9275d11111aa90c49d *Webclient\interface\interface\skins\metro2\i\op\bnk_dalcom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 5454ca1d467b89758db86e3426411613 *Webclient\interface\interface\skins\metro2\i\op\bnk_dalvost.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 2d7b3682fa7f807c6e7f1ae12f753b9e *Webclient\interface\interface\skins\metro2\i\op\bnk_delta.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 6797554c12849b624558441264c8ac58 *Webclient\interface\interface\skins\metro2\i\op\bnk_druzhba.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: b643dd4aa31a1fe3e0f1d61a03233c0e *Webclient\interface\interface\skins\metro2\i\op\bnk_eastbr.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.194 Совпали: 9599f9fbb08d4538ec0c7d8fb91d6bab *Webclient\interface\interface\skins\metro2\i\op\bnk_eatp.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 35a4b7452cc80df93ec62245c9468d74 *Webclient\interface\interface\skins\metro2\i\op\bnk_ekater.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 3be043430610b4b237189e63a66330c9 *Webclient\interface\interface\skins\metro2\i\op\bnk_ekaterinburg.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 45046859a938d8b8115fed90742ae2b5 *Webclient\interface\interface\skins\metro2\i\op\bnk_evrocity.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: a3da20a1254c2d27cc28a2fc2937c9c1 *Webclient\interface\interface\skins\metro2\i\op\bnk_evrokred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 51f830fd59fa54818925ff9d5db442ac *Webclient\interface\interface\skins\metro2\i\op\bnk_evromosnar.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: b43c510d34ca5908706e6b85410a0b35 *Webclient\interface\interface\skins\metro2\i\op\bnk_exprcred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 1c7cbdb688325fd73b0c98b9fd18984e *Webclient\interface\interface\skins\metro2\i\op\bnk_express.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: fdfd726db3a76858e2a6e03271e8ec5c *Webclient\interface\interface\skins\metro2\i\op\bnk_exprtula.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: c30d290a3c2676cf395683c5e32ed3aa *Webclient\interface\interface\skins\metro2\i\op\bnk_fora.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: f0c18b8d5e8776034d35095be37c1ffa *Webclient\interface\interface\skins\metro2\i\op\bnk_forbnk.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 5e8b3941a1b95401782f1aa9e8d37f59 *Webclient\interface\interface\skins\metro2\i\op\bnk_gazbank.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 0f87495c2233b578c215cf992d1a54b9 *Webclient\interface\interface\skins\metro2\i\op\bnk_gazprom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: c4416dca8a2401b01af8121554b4816c *Webclient\interface\interface\skins\metro2\i\op\bnk_globex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 938820169484988477dfa5da3a14e02e *Webclient\interface\interface\skins\metro2\i\op\bnk_globus.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: de5fb0f6f5bc0da278206c892c3d3c33 *Webclient\interface\interface\skins\metro2\i\op\bnk_greencom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: ba4ab472de3c78150f069f1aca66e419 *Webclient\interface\interface\skins\metro2\i\op\bnk_gubernsverd.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: a3952435e9683a73bbc4112003ad3eaf *Webclient\interface\interface\skins\metro2\i\op\bnk_hkf.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 4adbe4931a0f4bfa76b098d6ac387560 *Webclient\interface\interface\skins\metro2\i\op\bnk_hleb.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 7906c341dee13eeb2468bf1d387ef585 *Webclient\interface\interface\skins\metro2\i\op\bnk_iib.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 66c96f5be7569666d98de9c0d1758b2c *Webclient\interface\interface\skins\metro2\i\op\bnk_impex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 5d8ec49dba105b9478a687cc703045a1 *Webclient\interface\interface\skins\metro2\i\op\bnk_innovac.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 6d95756bf4754bace8796ed39b5c685e *Webclient\interface\interface\skins\metro2\i\op\bnk_investsber.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 185529ce48ab34b049e65e0af58f9a64 *Webclient\interface\interface\skins\metro2\i\op\bnk_kamchatprofit.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 8c59348b55c8871f12fb912707329a0a *Webclient\interface\interface\skins\metro2\i\op\bnk_kapcred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 4dce23154609e55845abec52c10cae1a *Webclient\interface\interface\skins\metro2\i\op\bnk_kavprom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: e57d9f721daa4a9838a3b6d217ad265d *Webclient\interface\interface\skins\metro2\i\op\bnk_kedr.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 576752e03f419604b203184df3164566 *Webclient\interface\interface\skins\metro2\i\op\bnk_kemsocin.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: b731c6766ffc25fe6c710baec28e0bb5 *Webclient\interface\interface\skins\metro2\i\op\bnk_khm.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: ca797a87931a18f719257e230f3bb49b *Webclient\interface\interface\skins\metro2\i\op\bnk_kmb.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 32700e6dd0f34380bd3e468c08b0b397 *Webclient\interface\interface\skins\metro2\i\op\bnk_kraskom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: f003252ed7ec50e47ce459791975e7df *Webclient\interface\interface\skins\metro2\i\op\bnk_kremlin.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: ad19d07823dbd80500a37e7448dcc60a *Webclient\interface\interface\skins\metro2\i\op\bnk_krosna.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 457f60d2eccf8ac8cd9248266fa1813c *Webclient\interface\interface\skins\metro2\i\op\bnk_krylov.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 15a5982b76e4063fcf47789763a0d60e *Webclient\interface\interface\skins\metro2\i\op\bnk_kubb.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 648593f95281e950b714fdd8edf59601 *Webclient\interface\interface\skins\metro2\i\op\bnk_kubcred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: d3a9438aefe2bca548930aad5120b65d *Webclient\interface\interface\skins\metro2\i\op\bnk_kubtorg.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 56eb5065ea7fbb3ab21aa3bc47cd3baf *Webclient\interface\interface\skins\metro2\i\op\bnk_kubuniver.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 5583715db8260a0e9388b72bc7af2e5a *Webclient\interface\interface\skins\metro2\i\op\bnk_kuznecbiz.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 09a261d6fc7128ce4e61b52ef40affa1 *Webclient\interface\interface\skins\metro2\i\op\bnk_leto.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: c9301a5d1ae8450519bbb99e08841213 *Webclient\interface\interface\skins\metro2\i\op\bnk_makb.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: e85a63054b5c3753d4cd534eccd328b1 *Webclient\interface\interface\skins\metro2\i\op\bnk_master.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 036d3834f0f91f25eb1a8ac3270249c8 *Webclient\interface\interface\skins\metro2\i\op\bnk_maxwell.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 9d90b552d2f818f1994ba5c0fdf8a99a *Webclient\interface\interface\skins\metro2\i\op\bnk_mba.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 1b5df39e8b611ae88f36e7061b4ea4e2 *Webclient\interface\interface\skins\metro2\i\op\bnk_mbrr.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: a8bad26285acd6f38fcbab5354c460a5 *Webclient\interface\interface\skins\metro2\i\op\bnk_mdm.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: e9d7b65a156ed8a436a1ee5d0beddebb *Webclient\interface\interface\skins\metro2\i\op\bnk_mechel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 9f4ada90f98d0911561e6f1ff2ec9482 *Webclient\interface\interface\skins\metro2\i\op\bnk_metracom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 841a7281502364d77e122be678e05857 *Webclient\interface\interface\skins\metro2\i\op\bnk_migcred.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: 59ee48424c14c63dde72b651c077bbb7 *Webclient\interface\interface\skins\metro2\i\op\bnk_millenium.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: b23cf8efb33187a84ff9958baf83234b *Webclient\interface\interface\skins\metro2\i\op\bnk_mmb.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
13.03.2014 13:52:28.195 Совпали: a2df560f65d9357ac2bc51a12a50effc *Webclient\interface\interface\skins\metro2\i\op\bnk_moscow.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
